Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,merge_title,Winner,_merge,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science_Fiction,Genre_TV_Movie,Genre_Thriller,Genre_War,Genre_Western,Nominee
Spy,2015,6.832,6229,65000000,235666219,238713,spy,0,left_only,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Star Trek Beyond,2016,6.8,6874,185000000,343471816,188927,star trek beyond,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Star Wars: The Force Awakens,2015,7.254,20076,245000000,2068223624,140607,star wars: the force awakens,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Star Wars: The Last Jedi,2017,6.764,15905,300000000,1332698830,181808,star wars: the last jedi,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Star Wars: The Rise of Skywalker,2019,6.279,10448,489900000,1074144248,181812,star wars: the rise of skywalker,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Steve Jobs,2015,6.8,4261,30000000,34400000,321697,steve jobs,0,left_only,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
Straight Outta Compton,2015,7.783,4079,28000000,201634991,277216,straight outta compton,0,left_only,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
Strange World,2022,6.3,1364,180000000,73621640,877269,strange world,0,left_only,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
Subservience,2024,6.6,890,4400000,262793,1064028,subservience,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
Suicide Squad,2016,5.92,21707,175000000,749200054,297761,suicide squad,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Sully,2016,7.2,7501,60000000,240800000,363676,sully,0,left_only,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
Suspiria,2018,6.899,2682,20000000,7953089,361292,suspiria,0,left_only,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
Suzume,2022,7.896,1587,0,323638107,916224,suzume,0,left_only,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
Swiss Army Man,2016,6.926,3665,3000000,5800000,347031,swiss army man,0,left_only,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
T2 Trainspotting,2017,6.944,3249,18000000,41681746,180863,t2 trainspotting,0,left_only,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Tag,2018,6.712,3309,28000000,75100000,455980,tag,0,left_only,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Talk to Me,2023,7.1,3488,4500000,91959188,1008042,talk to me,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Tarot,2024,6.412,1294,8000000,49256239,719221,tarot,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Ted 2,2015,6.316,7789,68000000,215863606,214756,ted 2,0,left_only,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,7.211,1489,75000000,180513586,614930,teenage mutant ninja turtles: mutant mayhem,0,left_only,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.052,3675,135000000,245623848,308531,teenage mutant ninja turtles: out of the shadows,0,left_only,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
Tenet,2020,7.177,10600,205000000,365304105,577922,tenet,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Terminator Genisys,2015,5.946,8730,155000000,440603537,87101,terminator genisys,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Terminator: Dark Fate,2019,6.4,5439,185000000,261119292,290859,terminator: dark fate,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Terrifier,2018,6.325,2825,35000,421798,420634,terrifier,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Terrifier 2,2022,6.697,2374,250000,15741780,663712,terrifier 2,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Terrifier 3,2024,6.815,1800,2000000,90322103,1034541,terrifier 3,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Tetris,2023,7.663,1569,0,0,726759,tetris,0,left_only,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
Texas Chainsaw Massacre,2022,5.21,1572,20000000,0,632727,texas chainsaw massacre,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Thanksgiving,2023,6.483,1454,15000000,46553280,1071215,thanksgiving,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
The 5th Wave,2016,5.938,5892,38000000,109906372,299687,the 5th wave,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
The Accountant,2016,7.13,7050,44000000,155160045,302946,the accountant,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
The Adam Project,2022,7.006,4684,116000000,0,696806,the adam project,0,left_only,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
The Addams Family,2019,6.6,2428,40000000,204394183,481084,the addams family,0,left_only,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
The Age of Adaline,2015,7.477,6930,25000000,65663276,293863,the age of adaline,0,left_only,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
The Angry Birds Movie,2016,6.2,3846,73000000,349779543,153518,the angry birds movie,0,left_only,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
The Autopsy of Jane Doe,2016,6.827,4547,4000000,6170043,397243,the autopsy of jane doe,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
The Babysitter,2017,6.174,3783,0,0,419479,the babysitter,0,left_only,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
The Babysitter: Killer Queen,2020,6.339,1766,0,0,623491,the babysitter: killer queen,0,left_only,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
The Bad Guys,2022,7.535,2380,80000000,250162278,629542,the bad guys,0,left_only,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
The Ballad of Buster Scruggs,2018,7.13,4262,0,0,537996,the ballad of buster scruggs,0,left_only,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,0
The Banshees of Inisherin,2022,7.457,3118,20000000,49300000,674324,the banshees of inisherin,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
The Batman,2022,7.7,11371,185000000,772319315,414906,the batman,0,left_only,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
The Beekeeper,2024,7.275,3869,35000000,152720535,866398,the beekeeper,0,left_only,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
The BFG,2016,6.281,3521,140000000,195243411,267935,the bfg,0,left_only,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
The Big Short,2015,7.359,9485,28000000,133346506,318846,the big short,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
The Big Sick,2017,7.3,2541,5000000,56303596,416477,the big sick,0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
The Bikeriders,2024,6.69,1003,40000000,36110860,1008409,the bikeriders,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
The Black Phone,2022,7.551,5499,16000000,161441914,756999,the black phone,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
The Boss Baby,2017,6.457,7309,125000000,527965936,295693,the boss baby,0,left_only,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
The Boss Baby: Family Business,2021,7.3,2634,82000000,146745280,459151,the boss baby: family business,0,left_only,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
The Boy,2016,5.968,3863,10000000,73929392,321258,the boy,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
The Boy and the Heron,2023,7.4,2388,50000000,294200000,508883,the boy and the heron,0,left_only,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0
The Boy Next Door,2015,4.919,2089,4000000,52425855,241251,the boy next door,0,left_only,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
The Brutalist,2024,6.958,1400,9600000,50145227,549509,the brutalist,0,both,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1
The Call of the Wild,2020,7.531,3867,109000000,111200000,481848,the call of the wild,0,left_only,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
The Christmas Chronicles,2018,7.149,2288,0,0,527435,the christmas chronicles,0,left_only,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
The Christmas Chronicles: Part Two,2020,6.484,1106,0,0,654028,the christmas chronicles: part two,0,left_only,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
The Circle,2017,5.521,4509,18000000,40651864,339988,the circle,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
The Cloverfield Paradox,2018,5.629,3434,45000000,0,384521,the cloverfield paradox,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
The Commuter,2018,6.364,4510,30000000,119942387,399035,the commuter,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
The Conjuring 2,2016,7.294,8934,40000000,322819915,259693,the conjuring 2,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
